"Av_EV_quijote" "Cerv_EP_cueva" "Cerv_EP_guarda" "Cerv_EP_juez" "Cerv_EP_retablo" "Cerv_EP_viejo" "Cerv_EP_vizcaino" "Cerv_EV_eleccion" "Cerv_EV_rufian"
"pagar" 0.0386996904024768 0 0.0270929287455974 0.033288948069241 0.090689238210399 0 0 0 0
"palabra" 0 0.0560224089635854 0 0.033288948069241 0 0 0.0452591083955646 0.0418235048097031 0
"panduro" 0 0 0 0 0 0 0 0.250941028858218 0
"parecen" 0 0.0280112044817927 0.0541858574911948 0 0 0 0.0226295541977823 0.0836470096194061 0
"pasar" 0 0.0840336134453782 0 0 0 0.0263852242744063 0.0452591083955646 0 0
"pase" 0.0386996904024768 0.0280112044817927 0.0270929287455974 0.033288948069241 0.030229746070133 0 0 0.0418235048097031 0
"pasillas" 0 0 0.162557572473584 0 0 0 0 0 0
"paso" 0 0.0280112044817927 0.0270929287455974 0.033288948069241 0 0 0 0.0836470096194061 0.0363504180298073
"pecho" 0.0773993808049536 0.0560224089635854 0 0.066577896138482 0 0 0 0 0
"peligro" 0.0386996904024768 0.0560224089635854 0 0 0 0.0527704485488127 0 0 0.0363504180298073
"pendencia" 0 0 0.0541858574911948 0.033288948069241 0 0.0263852242744063 0 0 0.0727008360596147
"pericona" 0 0 0 0 0 0 0 0 0.218102508178844
"pesa" 0 0.0280112044817927 0.0270929287455974 0.033288948069241 0 0 0.0678886625933469 0 0
"pizpita" 0 0 0 0 0 0 0 0 0.218102508178844
"plata" 0.0386996904024768 0 0.0270929287455974 0 0.030229746070133 0 0.0226295541977823 0 0.0727008360596147
"platero" 0 0 0 0 0 0.0263852242744063 0.113147770988912 0 0
"plega" 0.11609907120743 0.0280112044817927 0 0 0.030229746070133 0 0 0 0.0363504180298073
"prenda" 0 0 0.0812787862367922 0 0 0 0 0 0.109051254089422
"presencia" 0 0.0560224089635854 0 0.033288948069241 0.030229746070133 0 0.0226295541977823 0 0.0363504180298073
"primero" 0.0386996904024768 0 0 0 0.030229746070133 0.0527704485488127 0.0226295541977823 0 0.0363504180298073
"principio" 0.0773993808049536 0.0280112044817927 0 0 0.030229746070133 0 0.0226295541977823 0 0.0363504180298073
"queda" 0 0 0 0.033288948069241 0.060459492140266 0 0.0452591083955646 0 0.0363504180298073
"remedio" 0 0.0280112044817927 0.0270929287455974 0 0 0 0.0226295541977823 0.0836470096194061 0.0363504180298073
"respeto" 0 0.0280112044817927 0.0541858574911948 0.033288948069241 0 0 0 0 0.0727008360596147
"riñas" 0 0 0 0.033288948069241 0 0.131926121372032 0 0 0
"sano" 0 0 0.0270929287455974 0.066577896138482 0.030229746070133 0 0 0.0836470096194061 0
"santa" 0 0.0280112044817927 0.135464643727987 0 0 0 0 0 0
"santo" 0 0.0280112044817927 0 0 0.030229746070133 0 0.0226295541977823 0.0836470096194061 0.0363504180298073
"señoras" 0 0.0840336134453782 0 0 0 0.0527704485488127 0.0226295541977823 0 0
"sepa" 0 0 0.0270929287455974 0.033288948069241 0 0.0527704485488127 0.0452591083955646 0 0
"servido" 0 0 0.0541858574911948 0.099866844207723 0.030229746070133 0 0 0 0
"servir" 0 0 0 0 0.030229746070133 0 0.0678886625933469 0.0836470096194061 0
"somos" 0.0773993808049536 0.0560224089635854 0 0 0 0.0263852242744063 0 0 0.0363504180298073
"sotasacristán" 0 0 0.162557572473584 0 0 0 0 0 0
"suele" 0.0386996904024768 0.0280112044817927 0.0541858574911948 0 0 0 0.0226295541977823 0.0418235048097031 0
"traigo" 0.0386996904024768 0 0.0541858574911948 0 0 0 0.0452591083955646 0 0.0363504180298073
"trueco" 0 0 0 0.033288948069241 0.030229746070133 0.0527704485488127 0.0226295541977823 0.0418235048097031 0
"tuviera" 0 0.0560224089635854 0 0.033288948069241 0.030229746070133 0.0527704485488127 0 0 0
"vademecum" 0 0 0 0 0 0 0 0 0.218102508178844
"valor" 0.154798761609907 0 0.0270929287455974 0.033288948069241 0 0 0 0 0
"venido" 0.0773993808049536 0.0280112044817927 0 0 0.030229746070133 0.0263852242744063 0.0226295541977823 0 0
"veras" 0 0.0280112044817927 0 0 0 0.105540897097625 0 0.0418235048097031 0
"verme" 0 0 0.0270929287455974 0.099866844207723 0 0.0263852242744063 0 0 0.0363504180298073
"vienen" 0.0386996904024768 0 0 0.033288948069241 0.030229746070133 0.0527704485488127 0 0.0418235048097031 0
"villano" 0.0773993808049536 0 0 0 0 0 0 0 0.145401672119229
"vista" 0.0386996904024768 0 0.10837171498239 0 0 0 0 0 0.0363504180298073
"voz" 0.0386996904024768 0.0840336134453782 0.0270929287455974 0.033288948069241 0 0 0 0 0
"adónde" 0 0.0560224089635854 0 0 0 0.0263852242744063 0.0226295541977823 0 0.0363504180298073
"alcaldes" 0 0 0 0 0.030229746070133 0 0 0.167294019238812 0
"algunas" 0.0773993808049536 0 0 0.066577896138482 0.030229746070133 0 0 0 0
"amigos" 0.0386996904024768 0.0280112044817927 0 0 0 0.0263852242744063 0 0.0418235048097031 0.0363504180298073
"aquellos" 0 0 0.0270929287455974 0.033288948069241 0.030229746070133 0.0527704485488127 0 0 0
"aqueste" 0.154798761609907 0 0 0 0 0 0 0 0.0363504180298073
"atán" 0 0 0 0 0 0 0.0226295541977823 0.167294019238812 0
"atrevido" 0.0773993808049536 0 0 0 0 0.0527704485488127 0 0.0418235048097031 0
"bachiller" 0 0.0560224089635854 0 0 0 0 0 0.125470514429109 0
"borracho" 0.11609907120743 0 0.0270929287455974 0 0 0 0.0226295541977823 0 0
"brío" 0 0.0280112044817927 0.0270929287455974 0 0 0 0.0226295541977823 0 0.0727008360596147
"busco" 0 0.0280112044817927 0.10837171498239 0 0 0 0 0 0
"cabo" 0 0.0280112044817927 0 0.099866844207723 0 0 0 0.0418235048097031 0
"cama" 0 0.0840336134453782 0 0.033288948069241 0 0 0 0 0.0363504180298073
"canta" 0 0.0280112044817927 0.0270929287455974 0 0 0 0 0.125470514429109 0
"cantan" 0.0386996904024768 0 0.0541858574911948 0.033288948069241 0 0 0 0 0.0363504180298073
"capacho" 0 0 0 0 0.151148730350665 0 0 0 0
"causas" 0 0 0 0.166444740346205 0 0 0 0 0
"ciencia" 0 0.0840336134453782 0 0 0 0 0 0.0836470096194061 0
"claros" 0 0 0 0 0 0 0 0 0.181752090149037
"conozco" 0 0 0.0270929287455974 0.033288948069241 0.030229746070133 0 0.0226295541977823 0.0418235048097031 0
"cortesía" 0.0386996904024768 0.0280112044817927 0 0 0 0 0.0678886625933469 0 0
"criado" 0 0 0.0270929287455974 0 0 0 0.0452591083955646 0.0418235048097031 0.0363504180298073
"cuidadosa" 0 0 0.135464643727987 0 0 0 0 0 0
"cuyo" 0 0 0 0 0.060459492140266 0 0.0226295541977823 0 0.0727008360596147
"dale" 0.0773993808049536 0 0 0 0.030229746070133 0.0527704485488127 0 0 0
"dando" 0.0386996904024768 0 0 0.066577896138482 0 0 0.0452591083955646 0 0
"deben" 0 0.0560224089635854 0.0270929287455974 0 0.060459492140266 0 0 0 0
"della" 0 0.0280112044817927 0 0.033288948069241 0 0.0263852242744063 0.0226295541977823 0.0418235048097031 0
"derecho" 0 0 0.0270929287455974 0 0 0 0.0452591083955646 0.0418235048097031 0.0363504180298073
"dices" 0 0 0.0541858574911948 0 0 0.0527704485488127 0 0 0.0363504180298073
"dientes" 0.0386996904024768 0.0560224089635854 0 0 0 0.0263852242744063 0 0 0.0363504180298073
"dígame" 0 0.0840336134453782 0 0 0.030229746070133 0.0263852242744063 0 0 0
"dije" 0.0773993808049536 0 0 0 0 0.0263852242744063 0.0452591083955646 0 0
"dinero" 0 0 0.0270929287455974 0 0.060459492140266 0 0.0452591083955646 0 0
"dormir" 0.11609907120743 0.0280112044817927 0 0 0 0 0.0226295541977823 0 0
"echar" 0.0773993808049536 0 0.0270929287455974 0 0 0 0.0226295541977823 0.0418235048097031 0
"empresa" 0.154798761609907 0 0 0 0.030229746070133 0 0 0 0
"entrado" 0 0 0.0270929287455974 0 0 0.0527704485488127 0.0226295541977823 0.0418235048097031 0
"envía" 0 0 0 0.033288948069241 0.120918984280532 0 0 0 0
"escrito" 0 0.0280112044817927 0.0541858574911948 0.033288948069241 0.030229746070133 0 0 0 0
"esposa" 0.0386996904024768 0.0280112044817927 0.0541858574911948 0 0 0.0263852242744063 0 0 0
"estando" 0 0 0 0.099866844207723 0 0.0263852242744063 0.0226295541977823 0 0
"esté" 0 0 0.0270929287455974 0 0 0.0527704485488127 0 0.0418235048097031 0.0363504180298073
"éstos" 0 0.112044817927171 0 0 0.030229746070133 0 0 0 0
"famoso" 0 0.0280112044817927 0.0541858574911948 0 0 0 0 0.0418235048097031 0.0363504180298073
"gana" 0 0 0.0270929287455974 0.033288948069241 0 0.0527704485488127 0.0226295541977823 0 0
"gigantes" 0.193498452012384 0 0 0 0 0 0 0 0
"gritos" 0 0 0 0.033288948069241 0 0 0.0678886625933469 0 0.0363504180298073
"guadamecí" 0 0 0 0 0 0.131926121372032 0 0 0
"habrá" 0 0.0280112044817927 0 0 0 0 0.0226295541977823 0.0418235048097031 0.0727008360596147
"hijo" 0 0 0 0 0.030229746070133 0.0527704485488127 0.0452591083955646 0 0
"horas" 0 0 0 0 0 0.0527704485488127 0.0226295541977823 0.0418235048097031 0.0363504180298073
"huesos" 0 0 0.0270929287455974 0.033288948069241 0 0 0.0226295541977823 0 0.0727008360596147
"jarrete" 0 0 0 0 0 0 0 0.209117524048515 0
"juicio" 0 0 0 0.033288948069241 0.030229746070133 0.0263852242744063 0.0226295541977823 0 0.0363504180298073
"lástima" 0 0.0280112044817927 0 0 0 0 0.0678886625933469 0 0.0363504180298073
"llamar" 0 0 0.0270929287455974 0 0.030229746070133 0 0.0678886625933469 0 0
"llega" 0.0773993808049536 0 0 0.033288948069241 0 0 0.0226295541977823 0.0418235048097031 0
"llegado" 0.0773993808049536 0 0.0270929287455974 0.033288948069241 0 0 0.0226295541977823 0 0
"locura" 0.193498452012384 0 0 0 0 0 0 0 0
"madre" 0 0 0 0 0.030229746070133 0.0527704485488127 0.0452591083955646 0 0
"malos" 0 0 0 0.066577896138482 0 0.0263852242744063 0 0.0418235048097031 0.0363504180298073
"matrimonio" 0 0.0280112044817927 0.0270929287455974 0.033288948069241 0.030229746070133 0.0263852242744063 0 0 0
"miedo" 0 0.0840336134453782 0 0 0 0.0263852242744063 0 0 0.0363504180298073
"molde" 0 0 0 0 0.030229746070133 0 0.0452591083955646 0.0418235048097031 0.0363504180298073
"mostrenca" 0 0 0 0 0 0 0 0 0.181752090149037
"muerte" 0 0 0 0.033288948069241 0 0.0263852242744063 0.0226295541977823 0 0.0727008360596147
"necesidad" 0 0.0280112044817927 0.0270929287455974 0.066577896138482 0 0.0263852242744063 0 0 0
"nosotras" 0 0.0280112044817927 0 0 0.030229746070133 0 0.0678886625933469 0 0
"nuevas" 0 0 0.0270929287455974 0.033288948069241 0.060459492140266 0 0.0226295541977823 0 0
"obra" 0 0.0280112044817927 0 0 0.060459492140266 0.0527704485488127 0 0 0
"obras" 0.0386996904024768 0 0 0 0 0.0263852242744063 0.0678886625933469 0 0
"oficio" 0 0 0 0.066577896138482 0 0 0.0452591083955646 0.0418235048097031 0
"pague" 0.0386996904024768 0.0280112044817927 0 0 0.060459492140266 0 0.0226295541977823 0 0
"parecer" 0 0 0 0 0.060459492140266 0 0.0226295541977823 0.0418235048097031 0.0363504180298073
"pese" 0 0.0280112044817927 0.0270929287455974 0.033288948069241 0 0 0.0226295541977823 0.0418235048097031 0
"pisaré" 0 0 0 0 0 0 0 0.209117524048515 0
"poner" 0 0 0 0.033288948069241 0.030229746070133 0.0263852242744063 0.0452591083955646 0 0
"priesa" 0 0.0280112044817927 0 0 0.030229746070133 0.0263852242744063 0.0452591083955646 0 0
"probar" 0.154798761609907 0 0 0 0 0.0263852242744063 0 0 0
"pudiera" 0.0386996904024768 0 0.0270929287455974 0.033288948069241 0 0.0263852242744063 0 0 0.0363504180298073
"quedar" 0 0 0 0.066577896138482 0 0 0.0452591083955646 0.0418235048097031 0
"quería" 0 0.0280112044817927 0 0 0 0 0.0905182167911292 0 0
"quieren" 0 0 0 0.033288948069241 0 0 0.0678886625933469 0.0418235048097031 0
"quita" 0 0.0560224089635854 0 0 0 0.0263852242744063 0 0 0.0727008360596147
"quizá" 0 0.0280112044817927 0 0.033288948069241 0.030229746070133 0.0527704485488127 0 0 0
"real" 0 0.0560224089635854 0 0.066577896138482 0 0 0 0 0.0363504180298073
"reponce" 0 0.140056022408964 0 0 0 0 0 0 0
"saben" 0 0.0560224089635854 0 0 0 0 0.0226295541977823 0.0418235048097031 0.0363504180298073
"sabio" 0 0 0 0.033288948069241 0.120918984280532 0 0 0 0
"sabré" 0.0386996904024768 0.0280112044817927 0 0 0.030229746070133 0 0.0226295541977823 0 0.0363504180298073
"saca" 0 0.0560224089635854 0 0 0 0 0 0 0.109051254089422
"siglos" 0 0.0560224089635854 0 0 0 0 0 0.125470514429109 0
"siquiera" 0 0.0280112044817927 0 0.033288948069241 0.030229746070133 0 0.0452591083955646 0 0
"sufrir" 0 0.0280112044817927 0 0.099866844207723 0 0.0263852242744063 0 0 0
"suya" 0 0.0280112044817927 0 0 0.030229746070133 0.0263852242744063 0.0226295541977823 0.0418235048097031 0
"tendrá" 0 0.0280112044817927 0.0270929287455974 0 0.030229746070133 0.0263852242744063 0.0226295541977823 0 0
"testigos" 0 0.0280112044817927 0.0270929287455974 0.033288948069241 0.060459492140266 0 0 0 0
"toboso" 0.193498452012384 0 0 0 0 0 0 0 0
"todavía" 0 0 0.0270929287455974 0 0.060459492140266 0 0 0.0418235048097031 0.0363504180298073
"toquen" 0.0386996904024768 0 0 0 0 0.0263852242744063 0 0 0.109051254089422
"tras" 0 0 0 0 0.030229746070133 0.0527704485488127 0 0.0418235048097031 0.0363504180298073
"ve" 0 0.0280112044817927 0.0541858574911948 0.033288948069241 0 0.0263852242744063 0 0 0
"vendrá" 0 0 0 0 0 0.0527704485488127 0.0452591083955646 0.0418235048097031 0
"venir" 0.0386996904024768 0 0 0 0 0.0527704485488127 0.0452591083955646 0 0
"vuelta" 0 0.0560224089635854 0 0 0 0.0527704485488127 0.0226295541977823 0 0
"vuelva" 0.0386996904024768 0.0560224089635854 0.0270929287455974 0 0 0 0 0 0.0363504180298073
"vuestras" 0.0386996904024768 0.0560224089635854 0.0270929287455974 0 0 0.0263852242744063 0 0 0
"además" 0 0.0560224089635854 0 0 0 0 0 0.0836470096194061 0
"adonde" 0.0386996904024768 0 0.0270929287455974 0.033288948069241 0 0.0263852242744063 0 0 0
"aires" 0 0 0 0 0 0.079155672823219 0 0 0.0363504180298073
"algunos" 0 0.0280112044817927 0 0.066577896138482 0 0 0.0226295541977823 0 0
"anda" 0.0386996904024768 0.0280112044817927 0 0 0 0.0263852242744063 0.0226295541977823 0 0
"ángel" 0 0.0280112044817927 0 0 0 0.0263852242744063 0 0 0.0727008360596147
"apenas" 0.0386996904024768 0 0.0270929287455974 0 0 0.0527704485488127 0 0 0
"apostaré" 0 0.0560224089635854 0 0 0.060459492140266 0 0 0 0
"armado" 0.0773993808049536 0 0.0270929287455974 0 0 0 0 0.0418235048097031 0
"arriero" 0.154798761609907 0 0 0 0 0 0 0 0
"asientos" 0 0 0 0 0 0 0 0.0418235048097031 0.109051254089422
"aún" 0 0.0560224089635854 0 0 0.030229746070133 0 0.0226295541977823 0 0
"aviso" 0.0386996904024768 0 0.0270929287455974 0 0.030229746070133 0 0 0.0418235048097031 0
"ayude" 0 0 0 0.033288948069241 0.090689238210399 0 0 0 0
"baila" 0 0 0 0 0.030229746070133 0.0527704485488127 0 0 0.0363504180298073
"bailes" 0 0.0280112044817927 0 0 0 0 0 0.0836470096194061 0.0363504180298073
"barbas" 0 0.0280112044817927 0 0 0.060459492140266 0.0263852242744063 0 0 0
"bella" 0.154798761609907 0 0 0 0 0 0 0 0
"beso" 0 0 0 0 0.030229746070133 0.0263852242744063 0.0452591083955646 0 0
"bravo" 0.0386996904024768 0 0.0270929287455974 0 0 0 0 0.0418235048097031 0.0363504180298073
"caballos" 0 0 0 0 0.060459492140266 0 0.0226295541977823 0 0.0363504180298073
"cabellos" 0.0386996904024768 0.0280112044817927 0 0 0 0.0263852242744063 0 0 0.0363504180298073
"caldero" 0.154798761609907 0 0 0 0 0 0 0 0
"calles" 0 0 0 0 0 0 0.0678886625933469 0 0.0363504180298073
"campo" 0 0.0280112044817927 0.0812787862367922 0 0 0 0 0 0
"cantando" 0 0 0.0812787862367922 0 0 0 0 0.0418235048097031 0
"capones" 0 0.112044817927171 0 0 0 0 0 0 0
"capuz" 0 0 0 0 0 0 0 0 0.145401672119229
"casado" 0 0 0.0270929287455974 0.066577896138482 0.030229746070133 0 0 0 0
"casados" 0 0 0 0.099866844207723 0 0.0263852242744063 0 0 0
"casé" 0 0 0 0.066577896138482 0 0.0527704485488127 0 0 0
"castrada" 0 0 0 0 0.120918984280532 0 0 0 0
"cenar" 0 0.112044817927171 0 0 0 0 0 0 0
"cincuenta" 0 0 0 0 0.030229746070133 0 0.0452591083955646 0 0.0363504180298073
"coches" 0 0 0 0 0 0 0.0905182167911292 0 0
"comen" 0 0.112044817927171 0 0 0 0 0 0 0
"confieso" 0 0.0280112044817927 0 0.033288948069241 0 0 0 0.0418235048097031 0.0363504180298073
"corre" 0.0386996904024768 0.0280112044817927 0 0 0 0.0263852242744063 0.0226295541977823 0 0
"corregidor" 0 0 0 0 0 0 0.0905182167911292 0 0
"criada" 0 0 0 0.066577896138482 0 0.0263852242744063 0.0226295541977823 0 0
"crianza" 0.0773993808049536 0 0.0270929287455974 0 0 0 0 0.0418235048097031 0
"cuál" 0 0.0280112044817927 0.0270929287455974 0.033288948069241 0 0 0.0226295541977823 0 0
"cuán" 0 0 0.0270929287455974 0 0 0.0263852242744063 0.0226295541977823 0 0.0363504180298073
"cuello" 0.0386996904024768 0 0 0.033288948069241 0 0.0263852242744063 0.0226295541977823 0 0
"dádivas" 0 0 0.0541858574911948 0 0 0.0263852242744063 0 0.0418235048097031 0
"daganzo" 0 0 0 0 0 0 0 0.167294019238812 0
"dame" 0.0773993808049536 0 0 0 0 0.0263852242744063 0 0 0.0363504180298073
"darle" 0 0 0.0541858574911948 0 0 0.0263852242744063 0.0226295541977823 0 0
"deja" 0 0 0 0 0.030229746070133 0.0263852242744063 0.0226295541977823 0.0418235048097031 0
"dejar" 0.0386996904024768 0.0280112044817927 0 0 0.030229746070133 0 0.0226295541977823 0 0
"dello" 0 0.0280112044817927 0.0270929287455974 0 0 0 0 0.0418235048097031 0.0363504180298073
"desear" 0 0.0280112044817927 0 0 0 0.0263852242744063 0 0.0418235048097031 0.0363504180298073
"diciendo" 0 0.0560224089635854 0 0.033288948069241 0.030229746070133 0 0 0 0
"digan" 0.0386996904024768 0.0280112044817927 0 0.033288948069241 0 0 0 0 0.0363504180298073
"dime" 0.0386996904024768 0 0 0 0.030229746070133 0 0.0226295541977823 0.0418235048097031 0
"docena" 0 0 0 0 0.060459492140266 0 0.0226295541977823 0 0.0363504180298073
"dolor" 0 0 0 0.033288948069241 0 0.0527704485488127 0 0 0.0363504180298073
"engaño" 0 0 0 0.033288948069241 0 0.0263852242744063 0.0452591083955646 0 0
"entendimiento" 0 0 0.0270929287455974 0 0.060459492140266 0.0263852242744063 0 0 0
"escojo" 0 0 0.0270929287455974 0 0 0 0 0 0.109051254089422
"espada" 0 0 0.0270929287455974 0.033288948069241 0.060459492140266 0 0 0 0
"espaldas" 0 0 0 0 0.060459492140266 0 0 0 0.0727008360596147
"espejo" 0.0773993808049536 0.0280112044817927 0 0.033288948069241 0 0 0 0 0
"esposo" 0.0386996904024768 0 0.0270929287455974 0 0 0.0527704485488127 0 0 0
"estáis" 0.0773993808049536 0 0.0270929287455974 0.033288948069241 0 0 0 0 0
"estén" 0.0386996904024768 0.0280112044817927 0 0 0 0 0 0 0.0727008360596147
"estremo" 0 0.0560224089635854 0 0.033288948069241 0 0 0 0 0.0363504180298073
"ex" 0 0 0 0 0.120918984280532 0 0 0 0
"examen" 0 0 0 0 0 0 0 0.167294019238812 0
"faltar" 0 0 0.0270929287455974 0 0 0.0263852242744063 0.0226295541977823 0 0.0363504180298073
"figura" 0 0.0280112044817927 0 0 0.090689238210399 0 0 0 0
"fui" 0 0 0.0270929287455974 0.033288948069241 0 0.0263852242744063 0 0 0.0363504180298073
"furrier" 0 0 0 0 0.120918984280532 0 0 0 0
"gallo" 0 0.0840336134453782 0 0 0 0 0.0226295541977823 0 0
"gentil" 0.0386996904024768 0.0560224089635854 0.0270929287455974 0 0 0 0 0 0
"golpes" 0.0386996904024768 0.0840336134453782 0 0 0 0 0 0 0
"guerra" 0 0 0.0541858574911948 0 0 0.0263852242744063 0.0226295541977823 0 0
"guiomar" 0 0 0 0.133155792276964 0 0 0 0 0
"habemos" 0 0 0 0.033288948069241 0.060459492140266 0.0263852242744063 0 0 0
"hacen" 0 0.0280112044817927 0 0 0 0.0263852242744063 0 0.0418235048097031 0.0363504180298073
"hago" 0 0 0.0270929287455974 0.066577896138482 0 0 0 0 0.0363504180298073
"halla" 0 0 0.0541858574911948 0.033288948069241 0 0.0263852242744063 0 0 0
"hame" 0.0386996904024768 0.0280112044817927 0 0 0 0 0.0452591083955646 0 0
"hante" 0 0 0 0 0 0 0.0452591083955646 0 0.0727008360596147
"haría" 0 0 0.0270929287455974 0 0 0.0263852242744063 0.0226295541977823 0.0418235048097031 0
"hechos" 0.0773993808049536 0 0 0 0.060459492140266 0 0 0 0
"hechura" 0 0 0 0 0 0 0.0905182167911292 0 0
"historia" 0 0 0 0 0 0 0.0226295541977823 0.0418235048097031 0.0727008360596147
"hizo" 0 0 0.0270929287455974 0 0 0 0.0226295541977823 0.0418235048097031 0.0363504180298073
"hombros" 0 0.0560224089635854 0 0.033288948069241 0 0 0.0226295541977823 0 0
"illis" 0 0 0 0 0.120918984280532 0 0 0 0
"imagen" 0 0 0.10837171498239 0 0 0 0 0 0
"leer" 0 0 0 0 0 0 0 0.167294019238812 0
"leguas" 0 0.0280112044817927 0.0270929287455974 0.033288948069241 0.030229746070133 0 0 0 0
"limpia" 0 0 0.0541858574911948 0 0 0 0.0226295541977823 0 0.0363504180298073
"llaman" 0 0 0.0270929287455974 0 0.030229746070133 0 0 0 0.0727008360596147
"llegue" 0 0.0280112044817927 0 0 0 0.0263852242744063 0 0.0418235048097031 0.0363504180298073
"llena" 0 0.0560224089635854 0.0270929287455974 0 0 0.0263852242744063 0 0 0
"llorar" 0.0386996904024768 0 0 0.033288948069241 0 0.0263852242744063 0 0 0.0363504180298073
"lucía" 0 0 0.10837171498239 0 0 0 0 0 0
"lumbre" 0.0386996904024768 0.0280112044817927 0.0270929287455974 0 0 0 0 0 0.0363504180298073
"mando" 0 0.0280112044817927 0.0270929287455974 0 0.060459492140266 0 0 0 0
"manuel" 0 0 0.10837171498239 0 0 0 0 0 0
"marina" 0.154798761609907 0 0 0 0 0 0 0 0
"médico" 0 0 0 0.133155792276964 0 0 0 0 0
"momento" 0.0773993808049536 0 0 0 0.030229746070133 0 0.0226295541977823 0 0
"monta" 0 0 0 0.033288948069241 0.030229746070133 0.0263852242744063 0.0226295541977823 0 0
"muelas" 0 0 0 0.033288948069241 0 0.0527704485488127 0 0 0.0363504180298073
"muerto" 0 0 0.0270929287455974 0.033288948069241 0 0 0.0226295541977823 0 0.0363504180298073
"música" 0 0 0.0270929287455974 0.033288948069241 0 0.0527704485488127 0 0 0
"ningún" 0 0 0.0270929287455974 0.033288948069241 0.030229746070133 0 0.0226295541977823 0 0
"nubes" 0 0.0280112044817927 0.0270929287455974 0 0.030229746070133 0 0 0.0418235048097031 0
"obligado" 0 0 0.0270929287455974 0.066577896138482 0 0 0.0226295541977823 0 0
"ocasión" 0 0 0 0 0 0.0263852242744063 0.0678886625933469 0 0
"oigan" 0 0.0840336134453782 0 0 0 0 0 0.0418235048097031 0
"once" 0 0 0.0541858574911948 0 0 0.0263852242744063 0 0 0.0363504180298073
"ora" 0 0 0 0.133155792276964 0 0 0 0 0
"orden" 0.0386996904024768 0.0560224089635854 0 0 0 0.0263852242744063 0 0 0
"palo" 0 0 0.0270929287455974 0.033288948069241 0 0 0 0.0836470096194061 0
"pasan" 0 0 0 0.033288948069241 0.030229746070133 0.0263852242744063 0.0226295541977823 0 0
"pecado" 0 0 0 0.033288948069241 0 0.0263852242744063 0.0226295541977823 0 0.0363504180298073
"pecador" 0 0 0.0270929287455974 0.033288948069241 0.030229746070133 0 0 0.0418235048097031 0
"pedir" 0.0386996904024768 0 0 0.066577896138482 0 0.0263852242744063 0 0 0
"pequeña" 0 0 0 0.033288948069241 0 0 0 0.0418235048097031 0.0727008360596147
"pequeño" 0 0 0 0 0.030229746070133 0.0263852242744063 0.0226295541977823 0.0418235048097031 0
"perdido" 0.0386996904024768 0 0.0270929287455974 0 0 0.0263852242744063 0 0 0.0363504180298073
"perlas" 0.0386996904024768 0 0 0 0 0.0263852242744063 0 0 0.0727008360596147
"perro" 0 0 0.0270929287455974 0 0 0 0.0452591083955646 0.0418235048097031 0
"pesuña" 0 0 0 0 0 0 0 0.167294019238812 0
"pintado" 0 0 0 0 0 0.105540897097625 0 0 0
"place" 0.11609907120743 0 0 0 0.030229746070133 0 0 0 0
"poca" 0 0.0280112044817927 0.0541858574911948 0 0.030229746070133 0 0 0 0
"pocos" 0 0 0 0.066577896138482 0.030229746070133 0 0.0226295541977823 0 0
"ponga" 0 0 0 0.033288948069241 0 0 0.0226295541977823 0.0418235048097031 0.0363504180298073
"pregunta" 0 0 0.0541858574911948 0 0.030229746070133 0 0.0226295541977823 0 0
"prendas" 0 0.0280112044817927 0.0812787862367922 0 0 0 0 0 0
"prima" 0 0 0 0 0.060459492140266 0 0 0.0418235048097031 0.0363504180298073
"quedará" 0 0 0 0 0.030229746070133 0 0.0678886625933469 0 0
"quilates" 0 0 0 0 0 0 0.0905182167911292 0 0
"quince" 0 0 0 0 0 0.0263852242744063 0 0 0.109051254089422
"quitan" 0 0 0.0270929287455974 0 0.030229746070133 0.0263852242744063 0.0226295541977823 0 0
"rabo" 0 0 0.10837171498239 0 0 0 0 0 0
"ratones" 0 0 0 0 0.120918984280532 0 0 0 0
"regidores" 0 0 0 0 0 0 0 0.167294019238812 0
"roma" 0.0386996904024768 0.0280112044817927 0 0 0 0 0 0.0418235048097031 0.0363504180298073
"romance" 0 0 0 0 0 0 0.0226295541977823 0.0418235048097031 0.0727008360596147
"saldrá" 0.0386996904024768 0.0280112044817927 0 0 0 0 0.0226295541977823 0.0418235048097031 0
"sangre" 0.11609907120743 0 0 0 0.030229746070133 0 0 0 0
"seguro" 0 0 0 0 0.060459492140266 0 0.0226295541977823 0 0.0363504180298073
"silla" 0 0 0 0.066577896138482 0 0 0 0 0.0727008360596147
"sirve" 0 0 0.0270929287455974 0.033288948069241 0.030229746070133 0.0263852242744063 0 0 0
"so" 0 0 0 0 0 0 0 0.0418235048097031 0.109051254089422
"sobrino" 0 0 0 0 0.120918984280532 0 0 0 0
"sola" 0 0 0 0.033288948069241 0 0 0.0452591083955646 0 0.0363504180298073
"solo" 0.0386996904024768 0 0 0.033288948069241 0.030229746070133 0 0 0 0.0363504180298073
"sombra" 0 0 0.0541858574911948 0 0 0 0 0 0.0727008360596147
"suceso" 0 0.0560224089635854 0 0 0.030229746070133 0 0.0226295541977823 0 0
"suelo" 0.0386996904024768 0 0 0 0.030229746070133 0.0263852242744063 0 0.0418235048097031 0
"suplicar" 0 0 0 0.066577896138482 0 0.0527704485488127 0 0 0
"suyo" 0 0.0280112044817927 0 0 0 0.0263852242744063 0.0226295541977823 0 0.0363504180298073
